Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Standard Deviation
02 01 2018 22:20,2362.0,9.84492397308349,2691.84853250982,190.660400390625,1.3094598786192753
02 01 2018 22:30,2097.77197265625,9.33867073059082,2364.19874342852,196.733596801757,1.4816675566466344
02 01 2018 22:40,1564.59094238281,8.42491626739501,1781.89987727917,197.015899658203,1.3994688383674383
02 01 2018 22:50,1107.47497558593,7.65623378753662,1339.71394884899,188.690399169921,0.5564469142485863
02 01 2018 23:00,1303.11694335937,8.14458179473876,1613.84771310931,181.659606933593,0.1127552716317485
02 01 2018 23:10,1561.18200683593,8.54713726043701,1857.14017452757,173.536697387695,1.154493545487625
02 01 2018 23:20,1544.9990234375,8.38180446624755,1755.62759790948,171.383407592773,1.1444341484054783
02 01 2018 23:30,1456.73803710937,7.85044908523559,1445.55353367836,179.819793701171,0.7817222484531013
02 01 2018 23:40,1795.64404296875,8.65655136108398,1925.37408203171,188.238296508789,1.3198273204651445
02 01 2018 23:50,2773.291015625,10.9231195449829,3244.61717448122,179.039093017578,1.0419375453309685
03 01 2018 00:00,2782.56811523437,10.405119895935,3019.33269562616,176.925598144531,0.8679325430380367
03 01 2018 00:10,2446.42407226562,9.49813079833984,2468.76137810731,174.677001953125,0.7608393473357054
03 01 2018 00:20,3412.39208984375,11.9302501678466,3510.68492806304,180.672500610351,1.4266090747860838
03 01 2018 00:30,3255.337890625,11.0762901306152,3298.71779163661,183.875503540039,0.8444295171375347
03 01 2018 00:40,2796.876953125,10.4578800201416,3045.46680084979,192.191101074218,1.2953710799712106
03 01 2018 00:50,2467.9541015625,9.79114913940429,2655.25524050058,197.104598999023,0.4633188308314554
03 01 2018 01:00,1278.88696289062,7.62648677825927,1323.91105222754,202.940505981445,1.0804731781332968
03 01 2018 01:10,1042.53796386718,7.28763580322265,1150.913827836,207.387100219726,0.2697415264355735
03 01 2018 01:20,609.076171875,6.22820901870727,703.72052690461,216.998901367187,0.4008247893092103
03 01 2018 01:30,175.440704345703,4.47162199020385,216.017072278726,222.509094238281,1.0407117615723642
03 01 2018 01:40,112.110900878906,4.12782907485961,147.104139625711,215.451400756835,1.003772440520879
03 01 2018 01:50,271.917114257812,5.03284406661987,344.109478420821,202.510299682617,0.7394789197590577
03 01 2018 02:00,737.448791503906,6.26704502105712,717.843498117624,211.200302124023,0.555607290093298
03 01 2018 02:10,1375.57995605468,7.76333713531494,1397.52318976882,193.610702514648,0.5810376273310534
03 01 2018 02:20,1520.89001464843,8.21955204010009,1658.11911213164,172.135498046875,0.1704666190099276
03 01 2018 02:30,1349.11206054687,7.9748888015747,1515.64947499497,168.356903076171,0.9144444894512778
03 01 2018 02:40,889.129821777343,6.79436492919921,926.044480629263,171.129501342773,1.476908761237441
03 01 2018 02:50,412.115509033203,5.53610801696777,479.44724074806,162.703796386718,1.4176935639865342
03 01 2018 03:00,444.603607177734,5.49171495437622,466.619713732775,150.281692504882,1.2194591117466764
03 01 2018 03:10,655.730712890625,6.07675409317016,650.187022962429,149.640899658203,0.1164063569427125
03 01 2018 03:20,882.5654296875,6.69093894958496,882.728232489512,152.222503662109,1.368052166403943
03 01 2018 03:30,998.384582519531,6.84801197052001,949.011611320787,157.164306640625,1.4949665702117958
03 01 2018 03:40,1193.39599609375,7.75938415527343,1395.36478692565,152.69970703125,1.0445367952812272
03 01 2018 03:50,1122.71203613281,7.41762685775756,1215.65950886484,152.07600402832,0.3026850097663369
03 01 2018 04:00,1214.1259765625,7.4722261428833,1243.60005403349,154.783798217773,0.5967905910974435
03 01 2018 04:10,1086.30700683593,7.0807728767395,1052.76802727855,160.218307495117,1.2264460588404542
03 01 2018 04:20,1060.60302734375,7.05372190475463,1040.356846593,165.815399169921,0.9199434448327244
03 01 2018 04:30,1451.71398925781,7.76631498336791,1399.15038161011,170.844497680664,0.7767773636626015
03 01 2018 04:40,1361.4599609375,7.8332462310791,1435.99887801734,173.024093627929,0.8530283066624353
03 01 2018 04:50,1490.56994628906,7.95930099487304,1506.77685258253,173.97639465332,0.6938316742911921
03 01 2018 05:00,1153.13903808593,7.28374290466308,1149.01242363998,176.793197631835,0.148014291440663
03 01 2018 05:10,953.976013183593,7.00125217437744,1016.55258240585,178.093002319335,0.8348848950343473
03 01 2018 05:20,799.085693359375,6.75813579559326,910.72825461627,174.033004760742,1.2229456481403014
03 01 2018 05:30,616.254821777343,6.17999219894409,686.411402678963,167.996002197265,0.5452441850395335
03 01 2018 05:40,646.924499511718,6.30171918869018,730.590170586589,168.81199645996,0.0786857838503858
03 01 2018 05:50,1323.68200683593,7.51777696609497,1267.13496891123,184.701797485351,1.410729500551118
03 01 2018 06:00,1568.88598632812,8.09420299530029,1584.39555144266,194.009292602539,0.9399088961768484
03 01 2018 06:10,1580.90295410156,7.85495376586914,1448.06104925975,197.801498413085,1.3018180589785788
03 01 2018 06:20,1495.18005371093,7.71946811676025,1373.67507597197,191.208694458007,0.1840057019385453
03 01 2018 06:30,2063.86889648437,8.84790134429931,2046.43894595384,195.063903808593,1.3331388230421708
03 01 2018 06:40,2368.76000976562,9.63101959228515,2540.49173140429,198.07470703125,0.4358267329035977
03 01 2018 06:50,2516.419921875,9.76766490936279,2638.97173094385,191.838500976562,1.279282060224928
03 01 2018 07:00,2108.77099609375,9.18500423431396,2263.87309482431,190.007003784179,0.3284772782716756
03 01 2018 07:10,2568.11108398437,9.92765045166015,2746.29034022315,179.322692871093,0.1896212891128195
03 01 2018 07:20,3445.21997070312,12.0327596664428,3526.95250748549,175.935501098632,1.2568108138986556
03 01 2018 07:30,2994.10693359375,10.8730897903442,3225.76917411555,180.75830078125,0.9982727315869716
03 01 2018 07:40,2594.93701171875,10.3806104660034,3006.93191470242,177.421203613281,0.9561660984403636
03 01 2018 07:50,2326.82592773437,10.3430204391479,2987.58808341987,164.631393432617,0.9650261793375592
03 01 2018 08:00,1941.46398925781,9.28379154205322,2328.30752557584,157.365997314453,0.4865025875971529
03 01 2018 08:10,1581.48706054687,8.2639513015747,1684.57783763609,151.177703857421,1.129350365336666
03 01 2018 08:20,1013.28698730468,7.16107702255249,1090.17934367785,144.42300415039,0.3773257570252555
03 01 2018 08:30,375.617614746093,5.50215196609497,469.619164434996,145.331802368164,0.149152145004915
03 01 2018 08:40,198.15119934082,4.64558410644531,253.467242473226,155.765304565429,0.6910862392568226
03 01 2018 08:50,87.4404525756835,3.84786701202392,100.642021991036,162.271697998046,1.206430488705291
03 01 2018 09:00,189.137802124023,4.5537109375,233.455863572107,148.053604125976,1.288974586320618
03 01 2018 09:10,434.43179321289,5.73595285415649,539.507061935846,136.671203613281,1.2014510924353017
03 01 2018 09:20,336.500793457031,5.05796909332275,350.369419130146,139.464004516601,0.3181227663394192
03 01 2018 09:30,296.610107421875,4.92244005203247,317.171802843971,141.793899536132,0.1534528367025168
03 01 2018 09:40,92.9240036010742,3.82135009765625,96.2524817585945,148.574798583984,1.3041370202779217
03 01 2018 09:50,85.7023010253906,3.58084106445312,61.5770214349031,165.895706176757,1.1651356448936536
03 01 2018 10:00,309.511413574218,4.71614503860473,269.205736737451,187.605194091796,0.0736020555028871
03 01 2018 10:10,381.172607421875,5.08085584640502,356.114453045078,188.436294555664,0.4270902545433401
03 01 2018 10:20,417.266296386718,5.34326791763305,425.022608679788,202.238998413085,1.1840016457574176
03 01 2018 10:30,446.343811035156,5.45271205902099,455.498983615747,201.033096313476,0.8094054956917061
03 01 2018 10:40,206.602096557617,4.29698801040649,180.220730383836,191.485107421875,1.003927359446796
03 01 2018 10:50,251.375701904296,4.73626089096069,273.753082545745,183.433395385742,1.480120186312155
03 01 2018 11:00,275.013610839843,4.78056287765502,283.864666226719,187.940597534179,0.3373253430942035
03 01 2018 11:10,314.2744140625,4.89414119720458,310.413119851603,180.848007202148,1.1126043702972614
03 01 2018 11:20,238.782302856445,4.48748779296875,219.355974958712,185.857803344726,0.1154870893893615
03 01 2018 11:30,409.026489257812,5.31478309631347,417.263156548145,180.81689453125,1.30372338535307
03 01 2018 11:40,506.470306396484,5.71140098571777,531.91935710321,186.178802490234,0.3930770429513531
03 01 2018 11:50,427.95669555664,5.37488603591918,433.718275466238,196.374206542968,0.8374055848352024
03 01 2018 12:00,952.267578125,6.89550590515136,969.634649871837,193.936706542968,0.1382326330354496
03 01 2018 12:10,1019.90502929687,7.24092102050781,1128.23768627471,187.723602294921,0.3977990593347389
03 01 2018 12:20,1015.3579711914,6.70998811721801,890.612311812684,185.273406982421,0.2893014094767391
03 01 2018 12:30,979.722900390625,6.85196304321289,950.716812314159,183.797103881835,0.4168604587094254
03 01 2018 12:40,379.407897949218,5.07831287384033,355.474090108227,185.138397216796,1.3824118486837376
03 01 2018 12:50,841.597778320312,6.52128887176513,814.343480009778,189.26350402832,1.2996436412574854
03 01 2018 13:00,672.618774414062,6.17117977142333,683.274791239476,189.276504516601,0.2707086321385796
03 01 2018 13:10,452.07861328125,5.44924306869506,454.516579128293,190.636795043945,0.1490100195214436
03 01 2018 13:20,558.997924804687,5.85112810134887,575.910576209799,196.932693481445,1.0436269893562904
03 01 2018 13:30,331.719299316406,5.09408807754516,359.454763998667,193.46580505371,0.6423339527112177
03 01 2018 13:40,212.100692749023,4.59859418869018,243.165497378137,197.933700561523,0.5034556279229381
03 01 2018 13:50,79.7210235595703,3.62970209121704,67.8724448135945,199.715606689453,0.1582730202225089
03 01 2018 14:00,183.012802124023,4.47265005111694,216.232972023662,205.37060546875,1.2935424065535608
03 01 2018 14:10,279.196014404296,4.91861677169799,316.255255846069,204.332305908203,0.9552155220667976
03 01 2018 14:20,460.216613769531,5.62583589553833,505.937876744482,209.37710571289,0.1563183203312393
03 01 2018 14:30,647.711120605468,6.31677484512329,736.165223443736,211.653701782226,1.0233795921445472
03 01 2018 14:40,685.078002929687,6.23716497421264,706.963041782597,212.050903320312,0.4198741934216548
03 01 2018 14:50,709.833984375,6.44937801361083,786.331319943659,211.607604980468,1.0466095385423584
03 01 2018 15:00,493.355590820312,5.78271722793579,554.125899356235,212.351104736328,0.7440355665955256
03 01 2018 15:10,366.079315185546,5.34611988067626,425.803376958019,216.831802368164,1.0196562127470508
03 01 2018 15:20,183.037902832031,4.37933301925659,196.88602915542,220.04100036621,0.0953128873649583
03 01 2018 15:30,7.34767913818359,3.01137089729309,16.3742124977989,238.690597534179,1.2191191118416902
03 01 2018 15:40,0.0,3.74330711364746,83.9862648526323,245.068206787109,1.1021100122665168
03 01 2018 15:50,12.3442001342773,3.24625205993652,28.7312720798072,238.076507568359,0.0712568344603599
03 01 2018 16:00,-0.393067598342896,2.18588805198669,0.0,238.410293579101,0.7918437898836457
03 01 2018 16:10,0.0,2.14201593399047,0.0,234.762405395507,1.0407244259108137
03 01 2018 16:20,0.0,2.50140595436096,0.0,223.308807373046,0.7405503443303689
03 01 2018 16:30,0.0,2.6685779094696,0.0,226.051696777343,1.3502867220200447
03 01 2018 16:40,0.0,3.03400301933288,17.1805930445526,221.086502075195,0.3329211175281406
03 01 2018 16:50,0.0,3.19735407829284,25.4312210828766,232.679595947265,1.3810348823280625
03 01 2018 17:00,0.0,3.90781092643737,110.979603898723,241.973098754882,1.0326802405259237
03 01 2018 17:10,65.9879074096679,3.80129408836364,93.007188111359,221.525894165039,0.7784656957757767
03 01 2018 17:20,157.849502563476,4.43715476989746,208.814652378471,225.155395507812,0.0242969613170688
03 01 2018 17:30,50.4220504760742,3.67790603637695,74.4575206965673,220.469299316406,0.452099292297356
03 01 2018 17:40,88.1881484985351,4.11536979675292,144.721263107698,222.528106689453,0.7016587023208266
03 01 2018 17:50,242.313293457031,4.98736476898193,332.901599261687,220.768203735351,0.0599162310236381
03 01 2018 18:00,262.80191040039,4.87110185623168,304.953556101357,222.948898315429,0.3175516355230398
03 01 2018 18:10,584.667114257812,5.92129898071289,598.757767682736,212.729293823242,0.5557576734220109
03 01 2018 18:20,298.586791992187,5.03058385848999,343.548736126272,216.046493530273,1.3263519671527535
03 01 2018 18:30,279.772491455078,4.99785804748535,335.473567673732,206.882003784179,1.484237782895998
03 01 2018 18:40,823.479614257812,6.43437719345092,780.559867644685,208.842803955078,1.4383665306403512
03 01 2018 18:50,883.265625,6.99663686752319,1014.47555948852,212.209899902343,0.3605965300681925
03 01 2018 19:00,1155.17395019531,7.62542915344238,1323.35126981466,205.577392578125,0.9667484783822252
03 01 2018 19:10,1400.38903808593,8.10302543640136,1589.53554766822,198.48240661621,1.1199833442387437
03 01 2018 19:20,1205.10498046875,7.51861810684204,1267.56826092161,207.777206420898,1.2308880582734802
03 01 2018 19:30,1292.05102539062,7.68825101852416,1356.84742247742,199.147903442382,0.4293146505485493
03 01 2018 19:40,1856.17700195312,8.45900535583496,1802.77504631943,192.979507446289,0.149617897986061
03 01 2018 19:50,1928.17504882812,9.0773000717163,2193.93788984855,194.687896728515,0.4404716297647099
03 01 2018 20:00,1604.42700195312,8.43941497802734,1790.76770642919,196.00830078125,1.252889650178561
03 01 2018 20:10,1599.99597167968,7.98743104934692,1522.80719833094,203.347503662109,0.1235516880578282
03 01 2018 20:20,1456.09497070312,7.93998289108276,1495.81690453358,209.987899780273,1.2240593980468883
03 01 2018 20:30,1386.623046875,7.71986198425292,1373.88815450342,213.609603881835,1.2912378639952524
03 01 2018 20:40,1460.36096191406,7.7741470336914,1403.43509676949,214.111404418945,1.2143984463084498
03 01 2018 20:50,1894.79504394531,8.58225917816162,1878.95727557832,210.48240661621,0.8337270526950884
03 01 2018 21:00,1760.42297363281,8.33919143676757,1729.8045769078,212.042404174804,0.2850622966949427
03 01 2018 21:10,2010.97705078125,9.08357238769531,2198.00029518329,214.585494995117,0.8470970965979782
03 01 2018 21:20,1828.81604003906,8.6752815246582,1937.13147829492,211.372100830078,0.8250568229304194
03 01 2018 21:30,1960.69299316406,9.15078353881835,2241.61346215361,208.819793701171,0.3773555805896105
03 01 2018 21:40,1900.44799804687,9.19164943695068,2268.19952239421,204.358505249023,1.1976982136062455
03 01 2018 21:50,1549.9580078125,8.2602891921997,1682.38891316167,201.889099121093,0.0664801701944703
03 01 2018 22:00,1692.68896484375,8.48968791961669,1821.63838424683,194.91389465332,1.1474628578230237
03 01 2018 22:10,1931.083984375,8.78850173950195,2008.64164559536,194.103607177734,0.176226299517247
03 01 2018 22:20,2060.14794921875,8.95649909973144,2115.98625820509,193.345794677734,0.2268474091793045
03 01 2018 22:30,2069.625,9.09561824798583,2205.80587500305,195.297393798828,0.3591438474410564
03 01 2018 22:40,2037.26696777343,8.72590446472167,1969.01428248716,199.584503173828,0.3740380286514636
03 01 2018 22:50,1594.84594726562,8.11209201812744,1594.8256803223,197.521102905273,0.6060062613468226
03 01 2018 23:00,994.582702636718,6.85667896270751,952.75457863041,200.440994262695,0.6722286339579243
03 01 2018 23:10,1137.28503417968,7.27987384796142,1147.12478803661,200.889694213867,0.2508380736258186
03 01 2018 23:20,1267.85803222656,7.53429889678955,1275.66323821577,199.796096801757,0.3004066706803266
03 01 2018 23:30,1002.46301269531,6.94583702087402,991.791762033422,196.680603027343,0.0541020190093862
03 01 2018 23:40,1172.34802246093,7.0855278968811,1054.95952249665,199.669006347656,0.2829042116382468
03 01 2018 23:50,1252.13903808593,7.40690422058105,1210.22503587551,197.4501953125,0.4873514706595004
04 01 2018 00:00,1121.1669921875,6.93410682678222,986.599776080699,196.395202636718,1.190709862230594
04 01 2018 00:10,1183.02099609375,7.15129709243774,1085.57723288498,194.027893066406,0.8635333194902397
04 01 2018 00:20,932.308410644531,6.57172107696533,834.332221675925,191.294204711914,0.4615093607754879
04 01 2018 00:30,989.507690429687,6.75971221923828,911.391475479728,190.10139465332,1.3058079915257852
04 01 2018 00:40,750.551025390625,6.41482496261596,773.074373788914,185.518096923828,0.1258694414550429
